Id,,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate
1427237,#REF!,1/2/18 0:00,1/3/18 0:00,CUT 1/05,40 HC,APL,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,400.00","$1,600.00"
1427244,#REF!,1/4/18 0:00,1/15/18 0:00,ETA 1/4,40 HC,CMA,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$2,000.00","$2,200.00"
1427247,#REF!,1/2/18 0:00,1/3/18 0:00,CUT 1/05,40 HC,APL,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,500.00","$1,600.00"
1427257,#REF!,1/4/18 0:00,1/12/18 0:00,LFD 1/11,40 HC,CMA,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$1,700.00","$1,900.00"
1427271,#REF!,1/4/18 0:00,1/16/18 0:00,ETA 1/4,40 STD,CMA,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$2,000.00","$2,200.00"
1427284,#REF!,1/4/18 0:00,1/15/18 0:00,LFD 1/11,40 HC,CMA,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$2,000.00","$2,200.00"
1427289,#REF!,1/4/18 0:00,1/11/18 0:00,LFD 1/11,40 HC,CMA,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$1,700.00","$1,900.00"
1428134,#REF!,1/11/18 0:00,1/23/18 0:00,eta 1/9,20 STD,TBD,IMPORT,GREENVILLE,SC,29607,NORTH CHARLESTON,SC,29405,199,"$1,400.00","$1,500.00"
1428172,#REF!,1/3/18 0:00,1/10/18 0:00,ETA 12/26,20 STD,EVERGREEN,IMPORT,CHARLTOTE,NC,28214,CHARLOTTE,NC,28208,5,$400.00,$600.00
1428186,#REF!,2/1/18 0:00,2/2/18 0:00,CUT 2/1,40 STD,OOCL,EXPORT,ALTON,MO,65606,MEMPHIS,TN,38109,169,"$1,300.00","$1,300.00"
1428216,#REF!,2/1/18 0:00,2/7/18 0:00,CUT 2/1,40 STD,OOCL,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,"$1,400.00","$1,500.00"
1428513,#REF!,1/1/18 0:00,1/3/18 0:00,CUT 1/5,40 STD,ZIM,EXPORT,WESTERN GROVE,AR,72685,MEMPHIS,TN,38109,260,"$1,900.00","$1,800.00"
1428516,#REF!,1/1/18 0:00,1/3/18 0:00,CUT 1/5,40 STD,ZIM,EXPORT,RAYMONDVILLE,MO,65555,MEMPHIS,TN,38109,254,"$1,800.00","$1,800.00"
1428527,#REF!,1/1/18 0:00,1/4/18 0:00,CUT 1/5,40 STD,ZIM,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,"$1,500.00","$1,500.00"
1428530,#REF!,1/22/18 0:00,1/22/18 0:00,ETA 1/20,40 HC,NYK,IMPORT,NEWNAN,GA,30265,GARDEN CITY,GA,31408,251,$700.00,$800.00
1428532,#REF!,1/1/18 0:00,1/4/18 0:00,CUT 1/5,40 STD,ZIM,EXPORT,VAN BUREN,MO,63965,MEMPHIS,TN,38109,206,"$1,500.00","$1,500.00"
1428628,#REF!,1/4/18 0:00,1/8/18 0:00,LFD 1/5,20FT CONTAINER,MSC,IMPORT,SIOUX FALLS,SD,57103,MINNEAPOLIS,MN,55418,239,"$2,000.00","$3,600.00"
1428842,#REF!,1/2/18 0:00,1/8/18 0:00,cut 12/27,40 STD,MOL,EXPORT,YOUNGSVILLE,NC,27596,NORFOLK,VA,23505,174,"$1,300.00","$1,600.00"
1428881,#REF!,1/6/18 0:00,1/16/18 0:00,ETA 12/31,40FT CONTAINER,MAERSK,IMPORT,WOODALE,IL,60191,"CHICAGO,",IL,60636,29,$900.00,"$1,200.00"
1428883,#REF!,1/2/18 0:00,1/26/18 0:00,ETA 12/31,20FT CONTAINER,MAERSK,IMPORT,WOODALE,IL,60191,"CHICAGO,",IL,60636,29,$800.00,"$1,100.00"
1428940,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$500.00,$900.00
1428941,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$600.00,$600.00
1428962,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,"$1,000.00","$1,200.00"
1428963,#REF!,1/3/18 0:00,1/18/18 0:00,43118,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$900.00
1428964,#REF!,1/3/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428968,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428970,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428971,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428972,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428974,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428975,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428976,#REF!,1/11/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428977,#REF!,1/11/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$700.00,$800.00
1428978,#REF!,1/5/18 0:00,1/18/18 0:00,CUT 1/18,40 STD,COSCO,EXPORT,MEMPHIS,TN,38107,MEMPHIS,TN,tbd,0,$600.00,$700.00
1429072,#REF!,1/2/18 0:00,1/2/18 0:00,ETA 12/30,40FT CONTAINER,WAN HAI,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,"$1,700.00","$9,700.00"
1429699,#REF!,1/24/18 0:00,1/25/18 0:00,cut 1/26,40 STD,YANG MING,EXPORT,DUNKIRK,NY,14048,NEWARK,NJ,7114,416,"$3,000.00","$3,100.00"
1429877,#REF!,1/3/18 0:00,1/4/18 0:00,LFD 1/3,40 HC,HAPAG LLOYD,IMPORT,AUBURN,AL,36832,AUSTELL,GA,30106-0000,118,"$1,200.00","$1,600.00"
1429970,#REF!,1/2/18 0:00,1/9/18 0:00,LFD 1/03,40 HC,MSC,IMPORT,ONTARIO,CA,91761,TERMINAL ISLAND,CA,90731,57,"$1,700.00","$2,000.00"
1430010,#REF!,1/2/18 0:00,1/2/18 0:00,CUT 1/2,20 STD,YML,EXPORT,WARSAW,IN,46580,ELWOOD,IL,60421,131,"$1,700.00","$1,900.00"
1430022,#REF!,1/3/18 0:00,1/9/18 0:00,ETA 1/03,40 Open Top,MSC,IMPORT,ONTARIO,CA,91761,TERMINAL ISLAND,CA,90731,57,"$2,200.00","$2,600.00"
1430094,#REF!,1/2/18 0:00,12/28/17 0:00,CUT 1/05,40 HC,COSCO,EXPORT,HALSET,TX,76052,HASLET,TX,76052,0,"$3,700.00","$3,900.00"
1430159,#REF!,1/2/18 0:00,1/8/18 0:00,,40 HC,MSC,EXPORT,GREEN BAY,WI,54304,BEDFORD PARK,IL,60638,214,"$1,900.00","$2,200.00"
1430204,#REF!,1/2/18 0:00,1/12/18 0:00,CUT 1/12,40 HC,MSC,EXPORT,GREEN BAY,WI,54304,BEDFORD PARK,IL,60638,214,"$1,900.00","$2,200.00"
1430229,#REF!,1/4/18 0:00,1/10/18 0:00,CUT 1/11,40 HC,ZIM,EXPORT,TITUSVILLE,PA,16354,ELIZABETH,NJ,7201,353,"$3,500.00","$3,800.00"
1430260,#REF!,1/24/18 0:00,1/24/18 0:00,LFD 1/11,20 STD,OOCL,IMPORT,JACKSON,MO,63755,MEMPHIS,TN,38109,185,"$1,300.00","$1,800.00"
1430313,#REF!,1/5/18 0:00,1/8/18 0:00,CUT 1/9,20 STD,YANG MING,EXPORT,NEWBURG,OR,97132,TACOMA,WA,98421,168,"$2,300.00","$2,700.00"
1430327,#REF!,1/2/18 0:00,1/11/18 0:00,LFD 1/11,20 STD,OOCL,IMPORT,JACKSON,MO,63755,MEMPHIS,TN,38109,185,"$1,200.00","$1,600.00"
1430620,#REF!,1/3/18 0:00,1/3/18 0:00,CUT 1/06,40 HC,CMA,EXPORT,ERWIN,NC,28339,NORTH CHARLESTON,SC,29406,233,"$1,700.00","$1,800.00"
1430661,#REF!,1/3/18 0:00,1/10/18 0:00,CUT 1/06,40 STD,CMA,EXPORT,GARYSBURG,NC,27831,NORTH CHARLESTON,SC,29406,333,"$2,800.00","$2,900.00"
1430747,#REF!,1/3/18 0:00,1/5/18 0:00,CUT 1/06,40 STD,CMA,EXPORT,GREER,SC,29651,NORTH CHARLESTON,SC,29406,203,"$1,400.00","$1,500.00"
1431512,#REF!,1/31/18 0:00,1/31/18 0:00,ETA 12/25,20FT CONTAINER,MAERSK,IMPORT,ST ALBANS,VT,5478,NEWARK,NJ,X,0,"$3,100.00","$3,300.00"
1433629,#REF!,1/2/18 0:00,1/3/18 0:00,ETA 12/26,20FT CONTAINER,MAERSK,IMPORT,PERTH AMBOY,NJ,8862,NEWARK,NJ,7114,17,"$1,000.00","$1,300.00"
1433633,#REF!,1/2/18 0:00,1/3/18 0:00,ETA 12/26,20FT CONTAINER,MAERSK,IMPORT,PERTH AMBOY,NJ,8862,NEWARK,NJ,7114,17,"$1,000.00","$1,300.00"
1433698,#REF!,1/2/18 0:00,1/4/18 0:00,CUT 1/3,40 HC,HAPAG LLOYD,EXPORT,CUSTER,SD,57730,MINNEAPOLIS,MN,55418,617,"$3,800.00","$4,700.00"
1433799,#REF!,1/8/18 0:00,1/9/18 0:00,CUT 1/12,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,700.00","$1,800.00"
1433817,#REF!,1/8/18 0:00,1/9/18 0:00,CUT 1/12,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,700.00","$1,800.00"
1433818,#REF!,1/9/18 0:00,1/10/18 0:00,CUT 1/12,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,700.00","$1,800.00"
1433819,#REF!,1/9/18 0:00,1/10/18 0:00,CUT 1/12,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,700.00","$1,800.00"
1433848,#REF!,1/8/18 0:00,1/9/18 0:00,cut 1/12,20FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,700.00","$1,900.00"
1433853,#REF!,1/3/18 0:00,1/5/18 0:00,ETA 12/30,40 HC,CMA,IMPORT,MIAMI,FL,33127,MIAMI,FL,33132,4,$500.00,$600.00
1433857,#REF!,1/3/18 0:00,1/5/18 0:00,ETA 12/30,40 HC,CMA CGM,IMPORT,MIAMI,FL,33127,MIAMI,FL,33132,4,$500.00,$600.00
1434060,#REF!,1/8/18 0:00,1/23/18 0:00,LFD 1/22,20 STD,EVERGREEN,IMPORT,HINESVILLE,GA,31313,SAVANNAH,GA,31402,42,$700.00,$800.00
1434117,#REF!,1/4/18 0:00,1/13/18 0:00,LFD 1/9/18,40FT REEFER,SEALAND,IMPORT,ATLANTA,GA,30354,SAVANNAH,GA,31408,243,"$2,200.00","$2,600.00"
1434141,#REF!,1/4/18 0:00,1/12/18 0:00, LFD 1/9,40FT REEFER,SEALAND,IMPORT,ATLANTA,GA,30354,SAVANNAH,GA,31408,243,"$2,300.00","$2,600.00"
1434148,#REF!,1/4/18 0:00,1/13/18 0:00,LFD 1/9/18,40FT REEFER,SEALAND,IMPORT,ATLANTA,GA,30354,SAVANNAH,GA,31408,243,"$2,200.00","$2,600.00"
1434160,#REF!,1/4/18 0:00,1/13/18 0:00,LFD 1/9,40FT REEFER,SEALAND,IMPORT,ATLANTA,GA,30354,SAVANNAH,GA,31408,243,"$2,100.00","$2,400.00"
1434178,#REF!,1/8/18 0:00,1/10/18 0:00,ETA 1/8,20 STD,COSCO,IMPORT,SNELLVILLE,GA,30039,ATLANTA,GA,30000,0,$600.00,$700.00
1434199,#REF!,1/4/18 0:00,1/11/18 0:00,LFD 1/9,40FT REEFER,SEALAND,IMPORT,ATLANTA,GA,30354,SAVANNAH,GA,31408,243,"$1,900.00","$2,400.00"
1434443,#REF!,1/5/18 0:00,1/8/18 0:00,Cut 01/11,40 HC,COSCO,EXPORT,GRANDVIEW,MO,64030,EDGERTON,KS,66021,36,$700.00,$800.00
1434505,#REF!,1/2/18 0:00,1/2/18 0:00,cut 1/2,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,800.00","$2,000.00"
1434519,#REF!,1/3/18 0:00,1/18/18 0:00,ETA 1/6,40 HC,K LINE,IMPORT,DELAVAN,WI,53115,JOLIET,IL,60436,112,"$1,100.00","$1,300.00"
1434604,#REF!,1/3/18 0:00,1/3/18 0:00,CUT 1/19,40FT CONTAINER,SSL,EXPORT,BROWNSVILLE,TN,38012,MARION,AR,72364,76,"$1,100.00","$1,300.00"
1434611,#REF!,1/2/18 0:00,1/2/18 0:00,CUT 1/19,40 STD,SSL,EXPORT,BROWNSVILLE,TN,38012,MARION,AR,72364,76,"$1,100.00","$1,300.00"
1434686,#REF!,1/2/18 0:00,1/3/18 0:00,ETA,20 STD,HAMBURG SUD,IMPORT,LONG BEACH,CA,90813,LONG BEACH,CA,90813,0,"$1,100.00","$1,600.00"
1434687,#REF!,1/2/18 0:00,1/3/18 0:00,ETA,20 STD,HAMBURG SUD,IMPORT,LONG BEACH,CA,90813,LONG BEACH,CA,90813,0,"$1,700.00","$2,100.00"
1434849,#REF!,1/2/18 0:00,1/2/18 0:00,CUT 1/03,45 HC,NYK,EXPORT,ELK GROVE VILLAGE,IL,60007,WILMINGTON,IL,60481,58,$900.00,"$1,100.00"
1435556,#REF!,1/4/18 0:00,1/4/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1435568,#REF!,1/4/18 0:00,1/11/18 0:00,LFD 1/11,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,"$1,700.00","$1,900.00"
1435593,#REF!,1/2/18 0:00,1/2/18 0:00,ETA 12/30,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,"$1,900.00","$9,900.00"
1435602,#REF!,1/2/18 0:00,1/2/18 0:00,ETA 1/02,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,"$1,900.00","$9,900.00"
1435606,#REF!,1/2/18 0:00,1/2/18 0:00,ETA 1/02,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,"$1,900.00","$9,900.00"
1435607,#REF!,1/2/18 0:00,1/2/18 0:00,ETA 1/02,40 HC,YANG MING,IMPORT,KATY,TX,77494,SAN PEDRO,CA,90731,1531,"$1,800.00","$9,800.00"
1435656,#REF!,1/3/18 0:00,1/5/18 0:00,ETA 12/29,20FT CONTAINER,WESTWOOD,IMPORT,ANN ARBOR,MI,48105,JOLIET,IL,60436,258,"$2,200.00","$3,000.00"
1435677,#REF!,1/5/18 0:00,1/9/18 0:00,LFD 1/5,40 HC,MAERSK,IMPORT,ATLANTA,GA,30349,SAVANNAH,GA,31408,250,"$2,000.00","$2,400.00"
1436133,#REF!,1/5/18 0:00,1/12/18 0:00,LFD 01/11,40FT CONTAINER,MSC,IMPORT,STOKESDALE,NC,27357,NORFOLK,VA,23510,238,"$1,800.00","$2,100.00"
1436136,#REF!,1/5/18 0:00,1/12/18 0:00,LFD 01/11,40 STD,MSC,IMPORT,STOKESDALE,NC,27357,NORFOLK,VA,23510,238,"$1,800.00","$2,100.00"
1436153,#REF!,1/5/18 0:00,1/12/18 0:00,LFD 01/11,40 STD,MSC,IMPORT,STOKESDALE,NC,27357,NORFOLK,VA,23510,238,"$1,800.00","$2,100.00"
1436186,#REF!,1/2/18 0:00,1/5/18 0:00,LFD 1/2,40FT CONTAINER,MAERSK,IMPORT,SOUTH BEND,IN,46628,"CHICAGO,",IL,60000,0,"$2,000.00","$2,400.00"
1436252,#REF!,1/2/18 0:00,1/5/18 0:00,CUT 1/07,40 HC,COSCO,EXPORT,AUSTELL,GA,TBD,ATLANTA,GA,30315,280,"$2,600.00","$2,900.00"
1436263,#REF!,1/2/18 0:00,1/4/18 0:00,CUT 1/07,40 HC,COSCO,EXPORT,AUSTELL,GA,TBD,ATLANTA,GA,30315,280,"$2,600.00","$2,900.00"
1436441,#REF!,1/2/18 0:00,1/3/18 0:00,ETA 1/2,40 HC,MSC,IMPORT,EASTON,PA,18045,NEWARK,NJ,7102,64,"$1,100.00","$1,200.00"
1436461,#REF!,1/4/18 0:00,1/11/18 0:00,CUT 1/8,40FT REEFER,MSC,EXPORT,OPA- LOCKA,FL,33054,FORT LAUDERDALE,FL,33316,19,"$1,400.00","$1,800.00"
1436551,#REF!,1/6/18 0:00,1/12/18 0:00,ETA 1/6,20FT CONTAINER,HAPAG LLOYD,IMPORT,CHAMPAIGN,IL,61820,FRANKLIN PARK,IL,60131,147,"$2,300.00","$3,200.00"
1436596,#REF!,1/5/18 0:00,1/9/18 0:00,cut 1/9,40 HC,CMA,EXPORT,DYER,TN,38330,MEMPHIS,TN,38114,109,"$1,200.00","$1,200.00"
1436612,#REF!,1/1/18 0:00,1/9/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,$600.00,"$1,100.00"
1436618,#REF!,1/1/18 0:00,1/9/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,$500.00,$900.00
1436624,#REF!,1/4/18 0:00,1/10/18 0:00,ETA 12/30,20FT CONTAINER,YANG MING,IMPORT,LOVES PARK,IL,61111,CHICAGO,IL,60629,92,"$1,700.00","$2,100.00"
1436625,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,500.00","$3,000.00"
1436638,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,300.00","$2,900.00"
1436646,#REF!,1/4/18 0:00,1/16/18 0:00,eta 12/30,20FT CONTAINER,YANG MING,IMPORT,LOVES PARK,IL,61111,CHICAGO,IL,60629,92,"$1,700.00","$2,100.00"
1436649,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,300.00","$2,800.00"
1436660,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$1,700.00","$2,300.00"
1436664,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,400.00","$3,000.00"
1436672,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,500.00","$3,000.00"
1436675,#REF!,1/10/18 0:00,1/10/18 0:00,LFD 1/10,40 HC,HLCU,IMPORT,SAVANNAH,GA,31408,SAVANNAH,GA,31408,0,$800.00,"$2,100.00"
1436677,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,300.00","$2,900.00"
1436678,#REF!,1/1/18 0:00,1/15/18 0:00,LFD 1/5,40 HC,EVERGREEN,IMPORT,FIFE,WA,98424,TACOMA,WA,98421,5,"$2,200.00","$2,800.00"
1436701,#REF!,1/4/18 0:00,1/16/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1436702,#REF!,1/4/18 0:00,1/16/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1436703,#REF!,1/4/18 0:00,1/8/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1436704,#REF!,1/4/18 0:00,1/8/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1436705,#REF!,1/4/18 0:00,1/8/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1436706,#REF!,1/4/18 0:00,1/16/18 0:00,CUT 1/8,40 STD,COSCO,EXPORT,DALTON,GA,30344,AUSTELL,GA,30106,22,$900.00,"$1,000.00"
1436713,#REF!,1/6/18 0:00,1/12/18 0:00,ETA 1/6,20FT CONTAINER,HAPAG,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$1,400.00","$2,000.00"
1436719,#REF!,1/6/18 0:00,1/12/18 0:00,ETA 1/6,20FT CONTAINER,HAPAG,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$1,400.00","$2,000.00"
1436721,#REF!,1/6/18 0:00,1/12/18 0:00,ETA 1/6,20FT CONTAINER,HAPAG,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$1,600.00","$2,100.00"
1436761,#REF!,1/9/18 0:00,1/11/18 0:00,ETA 1/2,20 STD,MAERSK,IMPORT,CHARLOTTE,NC,28216,GARDEN CITY,GA,7201,630,"$2,000.00","$2,300.00"
1436785,#REF!,1/16/18 0:00,1/19/18 0:00,ETA 1/7,20FT CONTAINER,HLCU,IMPORT,ATLANTA,GA,30336,SAVANNAH,GA,31408,260,"$2,700.00","$2,800.00"
1436809,#REF!,1/8/18 0:00,1/15/18 0:00,LFD 1/16,20 STD,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,"$2,000.00","$2,200.00"
1436820,#REF!,1/8/18 0:00,1/15/18 0:00,LFD 1/16,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,"$1,900.00","$2,100.00"
1436829,#REF!,1/8/18 0:00,1/12/18 0:00,ETA 1/8,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,"$2,100.00","$2,500.00"
1436840,#REF!,1/8/18 0:00,1/15/18 0:00,ETA 1/8,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,"$2,100.00","$2,300.00"
1436848,#REF!,1/8/18 0:00,1/15/18 0:00,ETA 1/8,40 HC,CMA,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,"$2,300.00","$2,400.00"
1436862,#REF!,1/2/18 0:00,1/2/18 0:00,LFD 1/02,40FT CONTAINER,HAPAG LLOYD,IMPORT,SOUTH HOLLAND,IL,60473,SAVANNAH,GA,31408,936,"$2,200.00","$2,300.00"
1437054,#REF!,1/3/18 0:00,1/4/18 0:00,ETA 12/26,40FT CONTAINER,OOCL,IMPORT,PERRIS,CA,92571,LONG BEACH,CA,90802,74,"$1,400.00","$1,400.00"
1437605,#REF!,1/16/18 0:00,1/18/18 0:00,,40 HC,EVERGREEN,IMPORT,MOCKSVILLE,NC,27028,MOUNT PLEASANT,SC,29464,272,"$1,600.00","$1,800.00"
1437608,#REF!,1/16/18 0:00,1/18/18 0:00,,40 HC,EVERGREEN,IMPORT,MOCKSVILLE,NC,27028,MOUNT PLEASANT,SC,29464,272,"$1,600.00","$1,800.00"
1437615,#REF!,1/15/18 0:00,1/17/18 0:00,,40 HC,EVERGREEN,IMPORT,MOCKSVILLE,NC,27028,MOUNT PLEASANT,SC,29464,272,"$1,600.00","$1,800.00"
1437633,#REF!,1/2/18 0:00,1/4/18 0:00,LFD 01/02,20 STD,APL,IMPORT,RIDGELAND,SC,29936,SAVANNAH,GA,31408,33,"$1,100.00","$1,200.00"
1437759,#REF!,1/9/18 0:00,1/9/18 0:00,eta 1/17,40 HC,YANG MING,IMPORT,BOULDER,CO,80301,DENVER,CO,80216,28,$800.00,"$1,100.00"
1437796,#REF!,1/2/18 0:00,1/3/18 0:00,CUT 1/5,20FT CONTAINER,APL,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,700.00","$1,900.00"
1437814,#REF!,1/3/18 0:00,1/5/18 0:00,LFD 1/3,40 HC,MSC,IMPORT,RANDLEMAN,NC,27317,MOUNT PLEASANT,SC,29464,261,"$1,900.00","$1,800.00"
1437859,#REF!,1/5/18 0:00,1/12/18 0:00,ETA 1/5,20 STD,HAMBURG SUD,IMPORT,SAN LEANDRO,CA,94577,OAKLAND,CA,94607,13,$700.00,$800.00
1437968,#REF!,1/1/18 0:00,1/1/18 0:00,CUT 1/03,40 HC,HAPAG LLOYD,EXPORT,CENTERVILLE,LA,70522,NEW ORLEANS,LA,70094,91,"$1,000.00","$1,100.00"
1437971,#REF!,1/18/18 0:00,1/19/18 0:00,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,$900.00,"$1,000.00"
1437972,#REF!,1/17/18 0:00,1/18/18 0:00,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,$900.00,"$1,000.00"
1437973,#REF!,1/22/18 0:00,1/23/18 0:00,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,$900.00,"$1,000.00"
1437974,#REF!,1/23/18 0:00,1/23/18 0:00,ETA 1/4,40 STD,EVERGREEN,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,$900.00,"$1,000.00"
1437977,#REF!,1/1/18 0:00,1/1/18 0:00,CUT 1/03,40 HC,HAPAG LLOYD,EXPORT,CENTERVILLE,LA,70522,NEW ORLEANS,LA,70094,91,"$1,100.00","$1,100.00"
